Files already downloaded and verified
Files already downloaded and verified
Classifier output dim:  100
num params: 11789612
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
loss_mse:  tensor(0.1089, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0662, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0787, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0718, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0658, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0684, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0712, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0769, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0776, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0702, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0561, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0642, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0670, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0783, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0615, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0732, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0705, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0655, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0624, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0711, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0687, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0727, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0628, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0583, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0757, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0559, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0706, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0650, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0651, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0780, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0721, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0671, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0772, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0691, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0695, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0557, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0873, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0665, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0553, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0941, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0519, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0746, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0672, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0589, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0693, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0634, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0544, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0734, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0638, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0626, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0640, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0780, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0564, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0735, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0605, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0663, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0586, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0697, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0862, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0618, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0617, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0526, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0628, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0599, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0708, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0698, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0730, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0514, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0678, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0740, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0535, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0728, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0555, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0615, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0615, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0644, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0647, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0679, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0719, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0645, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0637, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0669, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0783, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0644, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0722, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0882, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0616, device='cuda:0', grad_fn=<MulBackward0>)
| Epoch  15, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.013, TAw acc=  0.0% |
loss_mse:  tensor(0.0756, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0552, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0598, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0663, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0789, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0631, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0584, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0580, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0758, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0748, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0560, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0583, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0680, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0746, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0830, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0583, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0733, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0832, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0828, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0726, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0718, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0704, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0831, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0650, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0534, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0798, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0642, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0700, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0921, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0629, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0600, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0973, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0901, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0929, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0686, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0788, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0767, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0752, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0695, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0795, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0668, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0683, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0784, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0582, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0744, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1124, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0638, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0665, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0676, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0463, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0597, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0653, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0672, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0626, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0698, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0669, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0628, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0797, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0709, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0559, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0814, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0534, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0829, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0659, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0608, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0790, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0691, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0719, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0533, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0700, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0833, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0682, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0793, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0676, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0725, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0908, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0691, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0721, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0621, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0682, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0741, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0763, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0773, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0706, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0606, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0650, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0632, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0663, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0685, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0586, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0498, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0581, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0703, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0623, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0587, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0629, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0847, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0661, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0711, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0779, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0675, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0747, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0830, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0600, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0654, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0694, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0808, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0676, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0626, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0671, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0667, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0750, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0637, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0574, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0741, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0640, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0806, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0591, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0778, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0683, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0660, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0712, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0799, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0641, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0743, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0651, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0639, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0868, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0615, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0694, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0678, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0744, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0506, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0706, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0663, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0776, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0822, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0724, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0738, device='cuda:0', grad_fn=<MulBackward0>)
| Epoch  16, time= 11.3s | Train: skip eval | Valid: time=  0.3s loss=1.119, TAw acc=  0.0% |
loss_mse:  tensor(0.0803, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0697, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0764, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0734, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0684, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0790, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0667, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0715, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0618, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0882, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0729, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0689, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0887, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0745, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0705, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.1100, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0664, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0747, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0700, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0602, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0665, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0665, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0667, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0687, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0770, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0609, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0684, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0638, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0768, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0564, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0684, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0566, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0535, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0914, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0684, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0817, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0902, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0547, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0548, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0646, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0807, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0691, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0740, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0636, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0782, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0665, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0698, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0674, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0747, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0759, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0610, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0829, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0620, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0630, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0762, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0735, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0633, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0966, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0943, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0754, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0618, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0798, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0659, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0660, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0697, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0878, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0599, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0560, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0584, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0602, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0684, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0675, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0614, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0620, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0770, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0513, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0662, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0756, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0593, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0528, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0767, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0679, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0643, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0549, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0777, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0624, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0544, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0724, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0649, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0658, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0668, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0676, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0559, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0661, device='cuda:0', grad_fn=<MulBackward0>)
